source_id,filename,source_path,title,isbn,first_author,main_category,sub_category,status,destination_path,notes,updated_at,copy_status
SRC-000420,"Weimin_Han,_Kendall_E._Atkinson_-_Theoretical_Numerical_Analysis_A_Functional_Analysis_Framework_(2009).pdf","D:\Readings\Analysis\pde\Weimin_Han,_Kendall_E._Atkinson_-_Theoretical_Numerical_Analysis_A_Functional_Analysis_Framework_(2009).pdf","Weimin Han, Kendall E. Atkinson - Theoretical Numerical Analysis A Functional Analysis Framework ( )",9781441904577,,03-analysis,calculus,pending,,classifier=calculus | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000421,pdfcoffee.com_fima-c-klebaner-introduction-to-stochastic-calculus-with-app-pdf-free.pdf,D:\Readings\Analysis\pdfcoffee.com_fima-c-klebaner-introduction-to-stochastic-calculus-with-app-pdf-free.pdf,pdfcoffee.com fima-c-klebaner-introduction-to-stochastic-calculus-with-app-pdf-free,1860945554,Imperial College Press,03-analysis,calculus,pending,,classifier=calculus,2026-06-26T00:22:25+00:00,
SRC-000425,_measure_theoritic_probability_by_athreya__lahiri.pdf,D:\Readings\Analysis\Probability\_measure_theoritic_probability_by_athreya__lahiri.pdf,measure theoritic probability,9780387329031,athreya lahiri,06-probability-statistics-and-information,probability-theory,pending,,classifier=probability,2026-06-26T00:22:25+00:00,
SRC-000426,An Introduction to Stochastic Processes With Application to Biology - Allen.pdf,D:\Readings\Analysis\Probability\An Introduction to Stochastic Processes With Application to Biology - Allen.pdf,An Introduction to Stochastic Processes With Application to Biology,9781439818824,Allen,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory | local_bib=volume-iii-bounds-sequences-and-series | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000428,Essentials of Stochastic Processes - 3e - Durrett.pdf,D:\Readings\Analysis\Probability\Essentials of Stochastic Processes - 3e - Durrett.pdf,Essentials of Stochastic Processes - 3e,9783319456133,Durrett,06-probability-statistics-and-information,probability-theory,pending,,classifier=probability | local_bib=volume-iii-bounds-sequences-and-series,2026-06-26T00:22:25+00:00,
SRC-000430,Measure Theoretic Probability.pdf,D:\Readings\Analysis\Probability\Measure Theoretic Probability.pdf,Measure-Theoretic Probability,9783031498305,Kenneth Shum,06-probability-statistics-and-information,probability-theory,pending,,classifier=probability | local_bib=volume-iii-bounds-sequences-and-series,2026-06-26T00:22:25+00:00,
SRC-000431,Measure Theory Probability and Stochastic Processes - Le Gall.pdf,D:\Readings\Analysis\Probability\Measure Theory Probability and Stochastic Processes - Le Gall.pdf,"Measure Theory, Probability, and Stochastic Processes",9783031142048,Le Gall,03-analysis,measure-theory,pending,,classifier=measure-theory | local_bib=volume-iii-bounds-sequences-and-series | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000433,Measure-Theoretic-Probability-With-Applications.pdf,D:\Readings\Analysis\Probability\Measure-Theoretic-Probability-With-Applications.pdf,Measure-Theoretic Probability,9783031498305,Kenneth Shum,06-probability-statistics-and-information,probability-theory,pending,,classifier=probability | local_bib=volume-iii-bounds-sequences-and-series,2026-06-26T00:22:25+00:00,
SRC-000434,Probability and Measure - Billingsley.pdf,D:\Readings\Analysis\Probability\Probability and Measure - Billingsley.pdf,Probability and Measure,0471007102,Billingsley,06-probability-statistics-and-information,probability-theory,pending,,classifier=probability | local_bib=volume-iii-bounds-sequences-and-series,2026-06-26T00:22:25+00:00,
SRC-000436,Probability Resources.pdf,D:\Readings\Analysis\Probability\Probability Resources.pdf,Probability Resources,,,06-probability-statistics-and-information,probability-theory,pending,,classifier=probability,2026-06-26T00:22:25+00:00,
SRC-000439,Shonkwiler - Explorations in Monte Carlo Methods.pdf,D:\Readings\Analysis\Probability\Shonkwiler - Explorations in Monte Carlo Methods.pdf,Shonkwiler,9780387878362,Explorations in Monte Carlo Methods,06-probability-statistics-and-information,probability-theory,pending,,classifier=probability,2026-06-26T00:22:25+00:00,
SRC-000440,Stochastic Calculus An Introduction With Applications - Lawler.pdf,D:\Readings\Analysis\Probability\Stochastic Calculus An Introduction With Applications - Lawler.pdf,Stochastic Calculus An Introduction With Applications,,Lawler,03-analysis,calculus,pending,,classifier=calculus | local_bib=volume-iii-bounds-sequences-and-series | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000441,problems-in-mathematical-analysis-demidovich.pdf,D:\Readings\Analysis\problems-in-mathematical-analysis-demidovich.pdf,problems-in-mathematical-analysis-demidovich,,G. YANKOVSKV MIR PUBLISHERS Moscow,03-analysis,calculus,pending,,classifier=calculus | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000442,proof-practice.pdf,D:\Readings\Analysis\proof-practice.pdf,proof-practice,,Michael Hutchings,03-analysis,calculus,pending,,classifier=calculus | flags=ambiguous_subject;manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000444,Real Analysis - Royden.pdf,D:\Readings\Analysis\Real Analysis - Royden.pdf,Real Analysis,,Royden,03-analysis,real-analysis,pending,,classifier=real-analysis | local_bib=volume-iii-bounds-sequences-and-series | flags=manual_subject_review;missing_toc;needs_ocr,2026-06-26T00:22:25+00:00,
SRC-000445,Real Analysis A Constructive Approach Through Interval Arithmetic - Bridger.pdf,D:\Readings\Analysis\Real Analysis A Constructive Approach Through Interval Arithmetic - Bridger.pdf,Real Analysis A Constructive Approach Through Interval Arithmetic,9781470451448,Bridger,03-analysis,real-analysis,pending,,classifier=real-analysis,2026-06-26T00:22:25+00:00,
SRC-000447,Real Analysis For The Graduate Student - Bass.pdf,D:\Readings\Analysis\Real Analysis For The Graduate Student - Bass.pdf,Real Analysis For The Graduate Student,9781502514455,Bass,03-analysis,measure-theory,pending,,classifier=measure-theory | local_bib=volume-iii-bounds-sequences-and-series,2026-06-26T00:22:25+00:00,
SRC-000449,Real Analysis for the Undergraduate-Pons.pdf,D:\Readings\Analysis\Real Analysis for the Undergraduate-Pons.pdf,Real Analysis for the Undergraduate-Pons,9781461496373,Robert F. Allen,03-analysis,real-analysis,pending,,classifier=real-analysis,2026-06-26T00:22:25+00:00,
SRC-000450,Real Analysis Foundations and Functions of One Variable - Laczkovich.pdf,D:\Readings\Analysis\Real Analysis Foundations and Functions of One Variable - Laczkovich.pdf,Real Analysis Foundations and Functions of One Variable,9781493927654,Laczkovich,03-analysis,real-analysis,pending,,classifier=real-analysis,2026-06-26T00:22:25+00:00,
SRC-000451,Real Analysis Structures - Faris.pdf,D:\Readings\Analysis\Real Analysis Structures - Faris.pdf,Real Analysis Structures,,Faris,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000452,"Real Analysis, Measure Theory, Integration, And Hilbert Spaces - Shakarchi.pdf","D:\Readings\Analysis\Real Analysis, Measure Theory, Integration, And Hilbert Spaces - Shakarchi.pdf","Real Analysis, Measure Theory, Integration, And Hilbert Spaces",9780691113869,Shakarchi,03-analysis,functional-analysis,pending,,classifier=functional-analysis | local_bib=volume-iii-bounds-sequences-and-series,2026-06-26T00:22:25+00:00,
SRC-000453,Real Mathematical Analysis - Pugh.pdf,D:\Readings\Analysis\Real Mathematical Analysis - Pugh.pdf,Real Mathematical Analysis,9783319177700,Pugh,03-analysis,calculus,pending,,classifier=calculus | local_bib=volume-iii-bounds-sequences-and-series | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000456,ShifrinDiffGeo.pdf,D:\Readings\Analysis\ShifrinDiffGeo.pdf,ShifrinDiffGeo,,,03-analysis,calculus,pending,,classifier=calculus,2026-06-26T00:22:25+00:00,
SRC-000457,smooth functions and maps.pdf,D:\Readings\Analysis\smooth functions and maps.pdf,smooth functions and maps,9783030794378,Natalia Tsilevich. Originally,03-analysis,calculus,pending,,classifier=calculus | local_bib=volume-v-complex-analysis | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000461,2016_BrownianMotionMartingalesAndSt.pdf,D:\Readings\Analysis\stochastic\2016_BrownianMotionMartingalesAndSt.pdf,BrownianMotionMartingalesAndSt,9783319310886,Jean-,06-probability-statistics-and-information,probability-theory,pending,,classifier=probability | local_bib=volume-iii-bounds-sequences-and-series,2026-06-26T00:22:25+00:00,
SRC-000462,An Introduction to Stochastic Differential Equations v1.2 - Evans.pdf,D:\Readings\Analysis\stochastic\An Introduction to Stochastic Differential Equations v1.2 - Evans.pdf,An Introduction to Stochastic Differential Equations v1.2,,Evans,06-probability-statistics-and-information,stochastic-calculus,pending,,classifier=stochastic-calculus | flags=ambiguous_subject;manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000463,An Introductory Couse on Stochastic Calculus - Geng.pdf,D:\Readings\Analysis\stochastic\An Introductory Couse on Stochastic Calculus - Geng.pdf,An Introductory Couse on Stochastic Calculus,,Geng,06-probability-statistics-and-information,probability-theory,pending,,classifier=probability,2026-06-26T00:22:25+00:00,
SRC-000464,Brief Introduction to Stochastic Calculus.pdf,D:\Readings\Analysis\stochastic\Brief Introduction to Stochastic Calculus.pdf,Brief Introduction to Stochastic Calculus,,Martin Haugh,03-analysis,calculus,pending,,classifier=calculus | flags=ambiguous_subject;manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000465,Brownian Motion - Morters.pdf,D:\Readings\Analysis\stochastic\Brownian Motion - Morters.pdf,Brownian Motion,,Morters,06-probability-statistics-and-information,probability-theory,pending,,classifier=probability,2026-06-26T00:22:25+00:00,
SRC-000466,Introduction to Stochastic Calculus - Salez.pdf,D:\Readings\Analysis\stochastic\Introduction to Stochastic Calculus - Salez.pdf,Introduction to Stochastic Calculus,,Salez,06-probability-statistics-and-information,stochastic-calculus,pending,,classifier=stochastic-calculus,2026-06-26T00:22:25+00:00,
SRC-000467,Intuitive Introduction For Understanding and Solving Stochastic Differential Equations - Rackauckas.pdf,D:\Readings\Analysis\stochastic\Intuitive Introduction For Understanding and Solving Stochastic Differential Equations - Rackauckas.pdf,Intuitive Introduction For Understanding and Solving Stochastic Differential Equations,,Rackauckas,06-probability-statistics-and-information,probability-theory,pending,,classifier=probability,2026-06-26T00:22:25+00:00,
SRC-000468,Stochastic Analysis - Bourgrade.pdf,D:\Readings\Analysis\stochastic\Stochastic Analysis - Bourgrade.pdf,Stochastic Analysis,,Bourgrade,06-probability-statistics-and-information,probability-theory,pending,,classifier=probability,2026-06-26T00:22:25+00:00,
SRC-000470,Stochastic Calculus Filtering and Stochastic Control - van Handel.pdf,D:\Readings\Analysis\stochastic\Stochastic Calculus Filtering and Stochastic Control - van Handel.pdf,Stochastic Calculus Filtering and Stochastic Control,,van Handel,06-probability-statistics-and-information,probability-theory,pending,,classifier=probability,2026-06-26T00:22:25+00:00,
SRC-000471,Stochastic Differential Equations for Science and Engineering - Thygesen - PREPRINT.pdf,D:\Readings\Analysis\stochastic\Stochastic Differential Equations for Science and Engineering - Thygesen - PREPRINT.pdf,Stochastic Differential Equations for Science and Engineering - Thygesen,9781003277569,PREPRINT,06-probability-statistics-and-information,probability-theory,pending,,classifier=probability,2026-06-26T00:22:25+00:00,
SRC-000472,StochasticAnalysisManifolds.pdf,D:\Readings\Analysis\StochasticAnalysisManifolds.pdf,StochasticAnalysisManifolds,,,04-topology-and-geometry,differential-geometry,pending,,classifier=differential-geometry,2026-06-26T00:22:25+00:00,
SRC-000473,SupplementMIRA.pdf,D:\Readings\Analysis\SupplementMIRA.pdf,"Measure, Integration & Real Analysis",,Sheldon Axler,03-analysis,real-analysis,pending,,classifier=real-analysis | local_bib=volume-iii-bounds-sequences-and-series | flags=manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000474,Symmetry A Methematical Exploration - Tapp.pdf,D:\Readings\Analysis\Symmetry A Methematical Exploration - Tapp.pdf,Symmetry A Methematical Exploration,9783030516680,Tapp,01-algebra,abstract-algebra,pending,,classifier=abstract-algebra | flags=manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000475,tag_reference.pdf,D:\Readings\Analysis\tag_reference.pdf,tag reference,,,09-theoretical-computer-science,automata-and-formal-languages,pending,,classifier=theoretical-computer-science | flags=manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000476,Temporal Logics - Goranko.pdf,D:\Readings\Analysis\Temporal Logics - Goranko.pdf,Temporal Logics,9781009170093,Goranko,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory,2026-06-26T00:22:25+00:00,
SRC-000477,Tensor Calculus and Differential Geometry For Engineers.pdf,D:\Readings\Analysis\Tensor Calculus and Differential Geometry For Engineers.pdf,Tensor Calculus and Differential Geometry For Engineers,9783031339523,Gregorio Ricci-Curbastro,03-analysis,calculus,pending,,classifier=calculus | local_bib=volume-v-complex-analysis,2026-06-26T00:22:25+00:00,
SRC-000478,The Calculus of Functions of Several Variables - Sloughter.pdf,D:\Readings\Analysis\The Calculus of Functions of Several Variables - Sloughter.pdf,The Calculus of Functions of Several Variables,,Sloughter,03-analysis,calculus,pending,,classifier=calculus,2026-06-26T00:22:25+00:00,
SRC-000479,The number systems Foundations of algebra and analysis - Feferman.pdf,D:\Readings\Analysis\The number systems Foundations of algebra and analysis - Feferman.pdf,The number systems Foundations of algebra and analysis,,Feferman,03-analysis,calculus,pending,,classifier=calculus | local_bib=volume-ii-discrete-number-systems | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000480,The NURBS Book - Piegl.pdf,D:\Readings\Analysis\The NURBS Book - Piegl.pdf,The NURBS Book,9783540615453,Piegl,04-topology-and-geometry,euclidean-and-classical-geometry,pending,,classifier=geometry | local_bib=volume-vi-algebra,2026-06-26T00:22:25+00:00,
SRC-000481,The Principles of Arithmetic Presented by a New Method - Peano.pdf,D:\Readings\Analysis\The Principles of Arithmetic Presented by a New Method - Peano.pdf,The Principles of Arithmetic Presented,,a New Method,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory | flags=manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000483,The real numbers and completeness.pdf,D:\Readings\Analysis\The real numbers and completeness.pdf,The real numbers and completeness,,Gabriel Stolzenberg,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory | flags=manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000485,Transcendental Number - M. Ram Murty.pdf,D:\Readings\Analysis\Transcendental Number - M. Ram Murty.pdf,Transcendental Number,9781493908318,M. Ram Murty,03-analysis,calculus,pending,,classifier=calculus | local_bib=volume-v-complex-analysis,2026-06-26T00:22:25+00:00,
SRC-000486,Trigonometry - Gelfand.pdf,D:\Readings\Analysis\Trigonometry - Gelfand.pdf,Trigonometry,,Gelfand,11-reference-and-miscellaneous,uncategorized,pending,,classifier=unknown | flags=manual_subject_review;missing_toc;needs_ocr;unknown_subject,2026-06-26T00:22:25+00:00,
SRC-000487,understanding-pure-mathematics-by-a-j-sadler-and-d-w-s-thorning.pdf,D:\Readings\Analysis\understanding-pure-mathematics-by-a-j-sadler-and-d-w-s-thorning.pdf,understanding-pure-mathematics-by-a-j-sadler-and-d-w-s-thorning,,,11-reference-and-miscellaneous,uncategorized,pending,,classifier=unknown | flags=manual_subject_review;missing_toc;needs_ocr;unknown_subject,2026-06-26T00:22:25+00:00,
SRC-000488,UnderstandingAnalysis-Abbott.pdf,D:\Readings\Analysis\UnderstandingAnalysis-Abbott.pdf,UnderstandingAnalysis-Abbott,9781493927111,Stephen Abbott,03-analysis,real-analysis,pending,,classifier=real-analysis | local_bib=volume-iii-bounds-sequences-and-series | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000489,Universal Algebraic Logic - Andreka.pdf,D:\Readings\Analysis\Universal Algebraic Logic - Andreka.pdf,Universal Algebraic Logic,,Andreka,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory,2026-06-26T00:22:25+00:00,
SRC-000491,Unknown_2002_Introduction_to_Interval_Analysis_-_Caprani.pdf,D:\Readings\Analysis\Unknown_2002_Introduction_to_Interval_Analysis_-_Caprani.pdf,Unknown Introduction to Interval Analysis,,Caprani,04-topology-and-geometry,differential-geometry,pending,,classifier=differential-geometry | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000492,Vectors and Functions of Several Variables - Davvaz.pdf,D:\Readings\Analysis\Vectors and Functions of Several Variables - Davvaz.pdf,Vectors and Functions of Several Variables,9789819929344,Davvaz,03-analysis,calculus,pending,,classifier=calculus,2026-06-26T00:22:25+00:00,
SRC-000493,Zorich_2012_Mathematical_Analysis_Volume_1_-_Zorich.pdf,D:\Readings\Analysis\Zorich_2012_Mathematical_Analysis_Volume_1_-_Zorich.pdf,Zorich Mathematical Analysis Volume 1,9783662487907,Zorich,04-topology-and-geometry,differential-geometry,pending,,classifier=differential-geometry | local_bib=volume-iii-bounds-sequences-and-series,2026-06-26T00:22:25+00:00,
SRC-000494,Boyer-AHistoryOfMathematics.pdf,D:\Readings\Boyer-AHistoryOfMathematics.pdf,Boyer-AHistoryOfMathematics,,,11-reference-and-miscellaneous,uncategorized,pending,,classifier=unknown | flags=manual_subject_review;missing_toc;needs_ocr;unknown_subject,2026-06-26T00:22:25+00:00,
SRC-000528,Introduction to Partial Differential Equations - Moore.pdf,D:\Readings\differential-equations\Introduction to Partial Differential Equations - Moore.pdf,Introduction to Partial Differential Equations,,Moore,01-algebra,linear-algebra,pending,,classifier=linear-algebra,2026-06-26T00:22:25+00:00,
SRC-000529,Ordinary Differential Equations - 3e - Arnold.pdf,D:\Readings\differential-equations\Ordinary Differential Equations - 3e - Arnold.pdf,Ordinary Differential Equations - 3e,,Arnold,05-differential-equations-and-dynamical-systems,ordinary-differential-equations,pending,,classifier=ode-dynamical-systems | flags=missing_toc,2026-06-26T00:22:25+00:00,
SRC-000530,Partial Differential Equations in Mechanics I - Selvadurai.pdf,D:\Readings\differential-equations\Partial Differential Equations in Mechanics I - Selvadurai.pdf,Partial Differential Equations in Mechanics I,9783642086663,Selvadurai,05-differential-equations-and-dynamical-systems,partial-differential-equations,pending,,classifier=partial-differential-equations,2026-06-26T00:22:25+00:00,
SRC-000531,Discrete Mathematics.pdf,D:\Readings\Discrete Mathematics.pdf,Discrete Mathematics,9783031304873,George Tourlakis,01-algebra,abstract-algebra,pending,,classifier=abstract-algebra | local_bib=volume-v-complex-analysis | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000534,0908.4437v1.pdf,D:\Readings\geometry\0908.4437v1.pdf,0908.4437v1,,,04-topology-and-geometry,differential-geometry,pending,,classifier=differential-geometry | flags=manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000535,__userdata_documents4_ctb44_Desktop_amer.math.monthly.121.05.391-short.pdf,D:\Readings\geometry\__userdata_documents4_ctb44_Desktop_amer.math.monthly.121.05.391-short.pdf,userdata documents4 ctb44 Desktop amer.math.monthly.121.05.391-short,9781461211464,Bianchi,01-algebra,linear-algebra,pending,,classifier=linear-algebra | flags=ambiguous_subject;manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000536,A Course on Convex Geometry - Weil.pdf,D:\Readings\geometry\A Course on Convex Geometry - Weil.pdf,A Course on Convex Geometry,,Weil,03-analysis,calculus,pending,,classifier=calculus | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000537,A Survey of Geometry - Eves.pdf,D:\Readings\geometry\A Survey of Geometry - Eves.pdf,A Survey of Geometry,,Eves,11-reference-and-miscellaneous,uncategorized,pending,,classifier=unknown | local_bib=volume-v-complex-analysis | flags=manual_subject_review;missing_toc;needs_ocr;unknown_subject,2026-06-26T00:22:25+00:00,
SRC-000538,An Elementary Introduction to Modern Convex Geometry - Ball.pdf,D:\Readings\geometry\An Elementary Introduction to Modern Convex Geometry - Ball.pdf,An Elementary Introduction to Modern Convex Geometry,,Ball,03-analysis,functional-analysis,pending,,classifier=functional-analysis,2026-06-26T00:22:25+00:00,
SRC-000540,convex_geom.pdf,D:\Readings\geometry\convex_geom.pdf,convex geom,,,04-topology-and-geometry,differential-geometry,pending,,classifier=differential-geometry,2026-06-26T00:22:25+00:00,
SRC-000541,Euclidean and Non-Euclidean Geometries - Greenberg.pdf,D:\Readings\geometry\Euclidean and Non-Euclidean Geometries - Greenberg.pdf,Euclidean and Non-Euclidean Geometries,0716724464,Greenberg,04-topology-and-geometry,euclidean-and-classical-geometry,pending,,classifier=geometry | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000542,FRGtext.pdf,D:\Readings\geometry\FRGtext.pdf,FRGtext,,Pascal,01-algebra,linear-algebra,pending,,classifier=linear-algebra | flags=ambiguous_subject;manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000543,Geometry and Topology - Reid.pdf,D:\Readings\geometry\Geometry and Topology - Reid.pdf,Geometry and Topology,9780511137334,Reid,04-topology-and-geometry,point-set-topology,pending,,classifier=topology | local_bib=volume-v-complex-analysis | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000544,Geometry.pdf,D:\Readings\geometry\Geometry.pdf,Geometry,,Meighan I. Dillon,04-topology-and-geometry,euclidean-and-classical-geometry,pending,,classifier=geometry | local_bib=volume-v-complex-analysis | flags=manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000545,Introduction to Abstract Algebra - Ford.pdf,D:\Readings\geometry\Introduction to Abstract Algebra - Ford.pdf,Introduction to Abstract Algebra,,Ford,01-algebra,abstract-algebra,pending,,classifier=abstract-algebra | local_bib=volume-iv-mathematical-spaces,2026-06-26T00:22:25+00:00,
SRC-000546,Introduction to Abstract Algebra - Math 113 - Berkley.pdf,D:\Readings\geometry\Introduction to Abstract Algebra - Math 113 - Berkley.pdf,Introduction to Abstract Algebra - Math 113,,Berkley,01-algebra,abstract-algebra,pending,,classifier=abstract-algebra,2026-06-26T00:22:25+00:00,
SRC-000547,irwin.pdf,D:\Readings\geometry\irwin.pdf,irwin,,Academic Press,03-analysis,calculus,pending,,classifier=calculus | flags=manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000549,mia-03-19.pdf,D:\Readings\geometry\mia-03-19.pdf,mia-03-19,,Constantin P. Niculescu,03-analysis,calculus,pending,,classifier=calculus | flags=manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000550,Nonparametric Curve Estimation - Methods Theory and Applications - Efromovich.pdf,D:\Readings\geometry\Nonparametric Curve Estimation - Methods Theory and Applications - Efromovich.pdf,Nonparametric Curve Estimation - Methods Theory and Applications,0387987401,Efromovich,06-probability-statistics-and-information,probability-theory,pending,,classifier=probability | flags=ambiguous_subject;manual_subject_review,2026-06-26T00:22:25+00:00,
SRC-000551,nurbs3chap.pdf,D:\Readings\geometry\nurbs3chap.pdf,nurbs3chap,9783540615453,Les Piegl,04-topology-and-geometry,euclidean-and-classical-geometry,pending,,classifier=geometry | local_bib=volume-vi-algebra,2026-06-26T00:22:25+00:00,
SRC-000552,ORF523_S16_Lec7_gh.pdf,D:\Readings\geometry\ORF523_S16_Lec7_gh.pdf,ORF523 S16 Lec7 gh,,,11-reference-and-miscellaneous,uncategorized,pending,,classifier=unknown | flags=manual_subject_review;missing_toc;unknown_subject,2026-06-26T00:22:25+00:00,
SRC-000553,The Foundations of Geometry - Hilbert.pdf,D:\Readings\geometry\The Foundations of Geometry - Hilbert.pdf,The Foundations of Geometry,,Hilbert,03-analysis,real-analysis,pending,,classifier=real-analysis | local_bib=volume-v-complex-analysis,2026-06-26T00:22:25+00:00,
SRC-000557,VanPoortenIntroCF.pdf,D:\Readings\geometry\VanPoortenIntroCF.pdf,VanPoortenIntroCF,,,04-topology-and-geometry,point-set-topology,pending,,classifier=topology | flags=ambiguous_subject;manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000558,Introduction to Coding Theory - Couvreur.pdf,D:\Readings\Introduction to Coding Theory - Couvreur.pdf,Introduction to Coding Theory,3037190019,Couvreur,04-topology-and-geometry,point-set-topology,pending,,classifier=topology | flags=manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000559,Chapter1.pdf,D:\Readings\lattice-theory\Chapter1.pdf,Chapter1,,,11-reference-and-miscellaneous,uncategorized,pending,,classifier=unknown | flags=manual_subject_review;missing_toc;unknown_subject,2026-06-26T00:22:25+00:00,
SRC-000560,Elements of Set Theory - Enderton.pdf,D:\Readings\lattice-theory\Elements of Set Theory - Enderton.pdf,Elements of Set Theory,0122384407,Enderton,00-foundations,set-theory,pending,,classifier=set-theory | local_bib=volume-viii-applied-methods,2026-06-26T00:22:25+00:00,
SRC-000562,Introduction to LAttices and Order - Davey.pdf,D:\Readings\lattice-theory\Introduction to LAttices and Order - Davey.pdf,Introduction to LAttices and Order,9780521365840,Davey,11-reference-and-miscellaneous,uncategorized,pending,,classifier=unknown | local_bib=volume-viii-applied-methods | flags=manual_subject_review;missing_toc;needs_ocr;unknown_subject,2026-06-26T00:22:25+00:00,
SRC-000563,Introduction to Lattices and Order - Voutsadakis.pdf,D:\Readings\lattice-theory\Introduction to Lattices and Order - Voutsadakis.pdf,Introduction to Lattices and Order,,Voutsadakis,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory | flags=ambiguous_subject;manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000564,Lattice Theory Lecture 1 - Harding.pdf,D:\Readings\lattice-theory\Lattice Theory Lecture 1 - Harding.pdf,Lattice Theory Lecture 1,,Harding,00-foundations,mathematical-logic,pending,,classifier=logic-model-theory | flags=ambiguous_subject;manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000565,Notes on Lattice Theory - Nation.pdf,D:\Readings\lattice-theory\Notes on Lattice Theory - Nation.pdf,Notes on Lattice Theory,,Nation,01-algebra,abstract-algebra,pending,,classifier=abstract-algebra | flags=ambiguous_subject;manual_subject_review;missing_toc,2026-06-26T00:22:25+00:00,
SRC-000567,Advanced Linear Algebra With Applications - Ashraf.pdf,D:\Readings\linear-algebra\Advanced Linear Algebra With Applications - Ashraf.pdf,Advanced Linear Algebra With Applications,9789811621666,Ashraf,01-algebra,linear-algebra,pending,,classifier=linear-algebra | local_bib=volume-iv-mathematical-spaces,2026-06-26T00:22:25+00:00,
SRC-000568,Introduction to Linear Algebra - 5th - strang.pdf,D:\Readings\linear-algebra\Introduction to Linear Algebra - 5th - strang.pdf,Introduction to Linear Algebra - 5th,9780961408800,strang,01-algebra,linear-algebra,pending,,classifier=linear-algebra | local_bib=volume-iv-mathematical-spaces,2026-06-26T00:22:25+00:00,
SRC-000572,Linear Algebra - Hefferon.pdf,D:\Readings\linear-algebra\Linear Algebra - Hefferon.pdf,Linear Algebra,9781944325114,Hefferon,01-algebra,linear-algebra,pending,,classifier=linear-algebra | local_bib=volume-iv-mathematical-spaces,2026-06-26T00:22:25+00:00,
SRC-000573,Linear Algebra and Its Applications - Strang.pdf,D:\Readings\linear-algebra\Linear Algebra and Its Applications - Strang.pdf,Linear Algebra and Its Applications,0495013250,Strang,01-algebra,linear-algebra,pending,,classifier=linear-algebra,2026-06-26T00:22:25+00:00,
SRC-000574,Linear Algebra Done Right e4 - Axler.pdf,D:\Readings\linear-algebra\Linear Algebra Done Right e4 - Axler.pdf,Linear Algebra Done Right,9783031410253,Axler,01-algebra,linear-algebra,pending,,classifier=linear-algebra | local_bib=volume-iv-mathematical-spaces,2026-06-26T00:22:25+00:00,
